smartie	1.3	0.9	[1, 4, 1, 1, 1, 1, 1, 1, 1, 1]
smarties	1.7	0.9	[1, 1, 2, 4, 2, 2, 1, 2, 1, 1]
smarting	-0.7	1.9	[2, 3, -1, -2, 1, -2, -1, -3, -2, -2]
smartly	1.5	0.67082	[2, 1, 1, 1, 1, 2, 1, 3, 1, 2]
smartness	2.0	0.89443	[1, 3, 3, 1, 2, 1, 2, 3, 1, 3]
smartnesses	1.5	0.92195	[1, 0, 1, 1, 1, 2, 1, 2, 3, 3]
smarts	1.6	0.66332	[2, 1, 3, 1, 2, 1, 2, 1, 2, 1]
smartweed	0.2	0.6	[0, 0, 0, 0, 0, 2, 0, 0, 0, 0]
smartweeds	0.1	0.53852	[0, 0, -1, 0, 0, 0, 1, 0, 0, 1]
smarty	1.1	0.53852	[0, 2, 1, 2, 1, 1, 1, 1, 1, 1]
smear	-1.5	1.2041600000000001	[-2, -1, -1, -2, -3, 0, 0, -4, -1, -1]
smilax	0.6	0.66332	[0, 2, 1, 0, 0, 0, 1, 1, 1, 0]
smilaxes	0.3	0.7810199999999999	[0, 0, 0, 0, 1, 2, 1, -1, 0, 0]
smile	1.5	0.67082	[2, 1, 1, 1, 2, 2, 3, 1, 1, 1]
smiled	2.5	0.80623	[3, 2, 3, 2, 1, 2, 3, 4, 3, 2]
smileless	-1.4	0.4899	[-1, -1, -1, -1, -2, -1, -2, -1, -2, -2]
smiler	1.7	0.7810199999999999	[1, 1, 3, 1, 3, 2, 2, 2, 1, 1]
smiles	2.1	1.04403	[2, 4, 2, 1, 3, 1, 1, 3, 1, 3]
smiley	1.7	0.7810199999999999	[1, 2, 1, 2, 2, 0, 2, 3, 2, 2]
smileys	1.5	0.92195	[1, 2, 1, 3, 1, 0, 1, 3, 1, 2]
smiling	2.0	1.1832200000000002	[2, 1, 1, 1, 2, 3, 4, 1, 4, 1]
smilingly	2.3	0.64031	[3, 2, 3, 2, 3, 1, 2, 2, 2, 3]
smog	-1.2	0.6	[-1, -1, -2, -1, -1, -2, -2, -1, 0, -1]
smother	-1.8	0.8717799999999999	[-2, -2, -3, -1, -2, -1, -2, -2, -3, 0]
smothered	-0.9	1.7	[2, -4, 0, -1, -3, -2, 0, -1, 1, -1]
smothering	-1.4	1.56205	[-2, -3, -1, -4, 0, -2, -1, 2, -1, -2]
smothers	-1.9	1.04403	[-1, -1, -3, -1, -2, -3, 0, -2, -3, -3]
smothery	-1.1	0.7	[-2, 0, -2, -1, -2, -1, 0, -1, -1, -1]
smug	0.8	1.16619	[-1, 2, 0, 2, 1, -1, 2, 1, 0, 2]
smugger	-1.0	0.89443	[1, -2, -1, -2, -1, -1, -1, 0, -2, -1]
smuggest	-1.5	1.28452	[-1, -1, -1, 1, -1, -3, -4, -2, -1, -2]
smuggle	-1.6	1.11355	[-2, -1, -1, -1, -2, 0, -1, -1, -3, -4]
smuggled	-1.5	0.92195	[-1, -1, -2, -1, -1, -1, -2, -1, -1, -4]
smuggler	-2.1	1.22066	[-1, -3, -3, -1, -1, -1, -4, -1, -2, -4]
smugglers	-1.4	1.56205	[-2, -3, -4, 1, -2, 0, -2, 1, -1, -2]
smuggles	-1.7	1.00499	[-1, -2, -2, -1, -1, -1, -3, -1, -1, -4]
smuggling	-2.1	0.8306600000000001	[-3, -2, -2, -1, -2, -2, -1, -2, -4, -2]
smugly	0.2	1.249	[-1, 2, -1, -1, 1, 1, -1, 1, 2, -1]
smugness	-1.4	1.11355	[-1, -1, -1, -3, -3, -2, 1, -1, -2, -1]
smugnesses	-1.7	0.7810199999999999	[-1, -1, -2, -1, -3, -1, -2, -2, -3, -1]
sneaky	-0.9	0.7	[-1, -1, -1, -2, -1, -1, -1, 1, -1, -1]
snob	-2.0	0.63246	[-2, -2, -2, -2, -2, -1, -3, -1, -3, -2]
snobbery	-2.0	0.63246	[-1, -2, -2, -2, -2, -3, -2, -1, -3, -2]
snobbier	-0.7	1.00499	[-1, 2, -1, -1, -1, -1, -1, 0, -2, -1]
snobbiest	-0.5	1.1180299999999999	[-2, -2, 1, -1, 1, -1, 0, -1, 1, -1]
snobbily	-1.6	1.11355	[-1, -2, -2, -2, -1, -3, -3, -1, 1, -2]
snobbish	-0.9	1.37477	[-2, -1, 1, -1, 1, -2, -3, -2, 1, -1]
snobbishly	-1.2	1.249	[-2, 1, -2, -1, -2, -3, -1, -2, -1, 1]
snobbishness	-1.1	1.22066	[-1, -2, -2, -1, -3, -1, -1, -1, 2, -1]
snobbishnesses	-1.7	0.7810199999999999	[-2, -1, -3, -2, -1, -1, -2, -1, -3, -1]
snobbism	-1.0	1.41421	[-2, -1, 1, -1, 1, -2, -3, -2, 1, -2]
snobbisms	-0.3	1.18743	[1, -1, -1, 0, -1, -1, 1, -2, 2, -1]
snobby	-1.7	1.00499	[-1, -1, -1, -3, -2, -2, 0, -3, -3, -1]
snobs	-1.4	1.0198	[-2, -1, -1, -2, -2, -3, -1, -2, 1, -1]
snub	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -2, -1, -2]
snubbed	-2.0	0.7746	[-2, -2, 0, -2, -3, -2, -2, -2, -3, -2]
snubbing	-0.9	1.13578	[-2, -1, -1, -1, 1, -1, -3, 1, -1, -1]
snubs	-2.1	0.9434	[-2, -1, -1, -1, -3, -2, -4, -3, -2, -2]
sob	-1.0	1.34164	[-1, -2, -2, -2, -1, -1, 2, 1, -2, -2]
sobbed	-1.9	1.3	[-2, -4, 1, -1, -3, -1, -3, -2, -2, -2]
sobbing	-1.6	1.49666	[1, -2, -3, -1, -1, -3, 1, -2, -3, -3]
sobering	-0.8	1.32665	[2, -2, 0, -2, -1, -1, -2, 1, -1, -2]
sobs	-2.5	0.67082	[-3, -3, -2, -2, -3, -3, -3, -1, -2, -3]
sociabilities	1.2	0.9798	[1, 3, 1, 2, 0, 1, 0, 2, 2, 0]
sociability	1.1	0.9434	[0, 1, 1, 1, 0, 2, 1, 0, 2, 3]
sociable	1.9	0.7	[1, 1, 2, 3, 1, 2, 2, 2, 3, 2]
sociableness	1.5	0.5	[1, 1, 1, 2, 2, 2, 1, 2, 1, 2]
sociably	1.6	0.9165200000000001	[3, 2, 0, 1, 3, 2, 1, 1, 2, 1]
sok	1.3	1.1	[0, 1, 2, 1, 1, 0, 1, 4, 2, 1]
solemn	-0.3	1.1	[-1, -2, -1, 0, -1, 2, 0, -1, 1, 0]
solemnified	-0.5	0.67082	[0, 0, 0, 0, -1, -1, -1, 0, -2, 0]
solemnifies	-0.5	0.67082	[0, 0, 0, 0, -1, -2, -1, 0, -1, 0]
solemnify	0.3	1.18743	[2, 1, 2, 1, 0, 0, -2, -1, 0, 0]
solemnifying	0.1	1.3	[2, -1, 0, -3, 0, 1, 1, 1, 0, 0]
solemnities	0.3	0.7810199999999999	[0, 1, -1, 0, 0, 0, 2, 1, 0, 0]
solemnity	-1.1	0.9434	[0, -2, 0, -2, -2, -1, -2, 0, 0, -2]
solemnization	0.7	1.3453600000000001	[-1, -1, 0, 2, 2, 0, 3, 2, 0, 0]
solemnize	0.3	0.7810199999999999	[1, -1, 0, 2, 0, 0, 1, 0, 0, 0]
solemnized	-0.7	0.9	[0, 0, 0, -1, -1, -1, -1, 0, 0, -3]
solemnizes	0.6	0.9165200000000001	[0, 0, 0, 0, 0, 0, 2, 2, 2, 0]
solemnizing	-0.6	0.8	[0, 0, -1, -1, 0, 0, -2, -2, 0, 0]
solemnly	0.8	0.9798	[0, 2, 0, 1, 1, 2, -1, 2, 1, 0]
solid	0.6	0.8	[0, 2, 1, 2, 0, 1, 0, 0, 0, 0]
solidarity	1.2	0.6	[1, 1, 1, 1, 2, 0, 1, 2, 2, 1]
solution	1.3	0.64031	[1, 2, 1, 2, 1, 1, 2, 2, 0, 1]
solutions	0.7	0.7810199999999999	[1, 1, 2, 0, 1, 0, 2, 0, 0, 0]
solve	0.8	0.4	[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]
solved	1.1	0.53852	[1, 2, 1, 0, 1, 1, 1, 2, 1, 1]
solves	1.1	0.7	[2, 0, 1, 0, 1, 2, 1, 2, 1, 1]
solving	1.4	0.8	[0, 3, 1, 2, 1, 1, 2, 1, 2, 1]
somber	-1.8	0.6	[-1, -2, -2, -3, -2, -1, -2, -1, -2, -2]
son-of-a-bitch	-2.7	0.64031	[-3, -3, -3, -1, -2, -3, -3, -3, -3, -3]
soothe	1.5	0.92195	[3, 2, 2, 1, 2, 0, 2, 0, 2, 1]
soothed	0.5	1.4317799999999998	[2, -3, 1, 1, 0, 1, 1, 1, 2, -1]
soothing	1.3	0.64031	[2, 1, 2, 1, 1, 1, 2, 0, 2, 1]
sophisticated	2.6	0.9165200000000001	[3, 4, 3, 3, 3, 1, 2, 1, 3, 3]
sore	-1.5	0.5	[-2, -2, -2, -1, -1, -1, -2, -1, -1, -2]
sorrow	-2.4	0.8	[-2, -2, -2, -1, -2, -3, -2, -4, -3, -3]
sorrowed	-2.4	0.8	[-1, -2, -3, -3, -2, -3, -2, -4, -2, -2]
sorrower	-2.3	0.7810199999999999	[-1, -2, -1, -3, -3, -2, -2, -3, -3, -3]
sorrowful	-2.2	0.6	[-3, -3, -2, -2, -2, -2, -3, -1, -2, -2]
sorrowfully	-2.3	0.64031	[-3, -3, -2, -1, -2, -2, -3, -2, -2, -3]
sorrowfulness	-2.5	0.67082	[-4, -3, -2, -3, -2, -3, -2, -2, -2, -2]
sorrowing	-1.7	1.26886	[-2, -2, 1, -1, -1, -2, -4, -3, -2, -1]
sorrows	-1.6	0.66332	[-1, -1, -2, -1, -2, -2, -1, -2, -1, -3]
sorry	-0.3	1.61555	[-1, 0, -1, -2, -1, -1, 4, 1, -1, -1]
soulmate	2.9	0.8306600000000001	[4, 2, 2, 2, 3, 4, 3, 3, 2, 4]
spam	-1.5	1.0247	[-1, -1, -1, -2, 1, -2, -3, -2, -2, -2]
spammer	-2.2	0.6	[-3, -2, -2, -1, -2, -3, -2, -2, -3, -2]
spammers	-1.6	1.11355	[-2, -1, -2, -3, -2, -1, -2, -1, 1, -3]
spamming	-2.1	0.8306600000000001	[-3, -3, -1, -3, -2, -1, -2, -2, -1, -3]
spark	0.9	1.04403	[0, 2, 1, 1, 0, 1, 3, -1, 1, 1]
sparkle	1.8	0.74833	[0, 2, 2, 2, 1, 2, 3, 2, 2, 2]
sparkles	1.3	1.18743	[3, 2, 0, 0, 3, 0, 2, 0, 1, 2]
sparkling	1.2	0.4	[1, 1, 1, 2, 1, 1, 1, 2, 1, 1]
special	1.7	0.7810199999999999	[3, 1, 3, 2, 2, 1, 1, 2, 1, 1]
speculative	0.4	1.11355	[1, -1, 1, 0, -1, -1, 1, 2, 2, 0]
spirit	0.7	1.00499	[0, 0, 1, 2, 3, 1, 0, 0, 0, 0]
spirited	1.3	1.00499	[1, 1, 0, 1, 1, 3, 2, 3, 0, 1]
spiritless	-1.3	0.64031	[-2, -1, -1, -2, -2, -1, 0, -1, -2, -1]
spite	-2.4	0.8	[-2, -2, -3, -2, -3, -2, -4, -1, -3, -2]
spited	-2.4	0.9165200000000001	[-2, -3, -3, -4, -2, -1, -2, -1, -3, -3]
spiteful	-1.9	1.75784	[-2, 3, -2, -3, -2, -3, -2, -2, -4, -2]
spitefully	-2.3	0.7810199999999999	[-2, -2, -1, -3, -3, -2, -2, -2, -4, -2]
spitefulness	-1.5	1.74642	[-3, -2, 1, -3, -3, -3, -2, 2, 0, -2]
spitefulnesses	-2.3	0.9	[-1, -4, -2, -3, -3, -2, -2, -3, -1, -2]
spites	-1.4	1.28062	[0, -2, -2, -3, -2, -1, 1, 0, -3, -2]
splendent	2.7	0.7810199999999999	[3, 2, 1, 3, 2, 3, 4, 3, 3, 3]
splendid	2.8	0.9798	[4, 2, 3, 4, 2, 2, 3, 1, 3, 4]
splendidly	2.1	1.22066	[1, 4, 1, 3, 3, 4, 1, 2, 1, 1]
splendidness	2.3	0.9	[2, 1, 3, 3, 4, 2, 1, 3, 2, 2]
splendiferous	2.6	1.9595900000000002	[4, 4, 3, -3, 3, 3, 4, 2, 3, 3]
splendiferously	1.9	1.3	[2, 4, 4, 3, 0, 1, 1, 1, 2, 1]
splendiferousness	1.7	1.18743	[1, 2, 3, 1, 2, 3, 3, 2, -1, 1]
splendor	3.0	0.63246	[3, 3, 3, 3, 3, 2, 4, 4, 3, 2]
splendorous	2.2	0.8717799999999999	[4, 2, 1, 2, 2, 3, 3, 1, 2, 2]
splendors	2.0	0.44721000000000005	[2, 2, 2, 2, 3, 2, 2, 2, 1, 2]
splendour	2.2	0.6	[2, 2, 2, 3, 3, 1, 2, 3, 2, 2]
splendours	2.2	1.249	[3, 0, 2, 1, 4, 3, 2, 4, 1, 2]
splendrous	2.2	1.16619	[4, 4, 3, 2, 1, 1, 3, 1, 2, 1]
sprightly	2.0	0.89443	[0, 2, 3, 2, 2, 1, 2, 3, 3, 2]
squelched	-1.0	0.63246	[-1, -1, -1, -1, 0, -2, -1, 0, -1, -2]
stab	-2.8	0.6	[-3, -2, -2, -3, -3, -3, -3, -2, -4, -3]
stabbed	-1.9	1.22066	[-2, -1, -3, -2, -2, 1, -3, -3, -1, -3]
stable	1.2	0.74833	[1, 2, 2, 0, 1, 2, 1, 1, 2, 0]
stabs	-1.9	1.13578	[-3, -3, -4, 0, -1, -2, -2, -2, -1, -1]
stall	-0.8	0.74833	[-1, 0, -1, 0, -1, 0, -2, 0, -2, -1]
stalled	-0.8	0.8717799999999999	[-2, -1, 0, -1, -1, 0, 1, -2, -1, -1]
stalling	-0.8	1.4	[-3, -2, -1, -1, 0, 2, 1, -2, -1, -1]
stamina	1.2	0.9798	[1, 0, 3, 0, 1, 2, 2, 1, 2, 0]
stammer	-0.9	0.3	[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1]
stammered	-0.9	0.7	[-2, -1, -1, -1, 1, -1, -1, -1, -1, -1]
stammerer	-1.1	0.3	[-1, -2, -1, -1, -1, -1, -1, -1, -1, -1]
stammerers	-0.8	0.4	[-1, -1, -1, -1, -1, 0, 0, -1, -1, -1]
stammering	-1.0	0.63246	[-2, -1, 0, -1, -1, -2, 0, -1, -1, -1]
stammers	-0.8	0.4	[-1, -1, -1, 0, -1, -1, -1, 0, -1, -1]
stampede	-1.8	1.07703	[-2, -3, -2, -3, 0, 0, -2, -1, -2, -3]
stank	-1.9	1.04403	[-2, -2, -2, -1, -2, -4, -3, 0, -1, -2]
startle	-1.3	0.64031	[-1, -1, -1, -1, -1, -2, -1, -1, -3, -1]
startled	-0.7	0.7810199999999999	[-2, -1, -1, 0, 1, -1, -1, 0, -1, -1]
startlement	-0.5	1.2041600000000001	[-1, 0, 0, 1, -1, -1, 2, -2, -1, -2]
startlements	0.2	1.32665	[2, 2, 0, 0, -1, 2, 0, -2, -1, 0]
startler	-0.8	0.74833	[-2, -1, -1, 0, 1, -1, -1, -1, -1, -1]
startlers	-0.5	0.80623	[0, 0, 0, 0, -1, -1, -1, 1, -1, -2]
startles	-0.5	1.36015	[-2, 2, -1, 0, 2, -1, -1, -2, -1, -1]
startling	0.3	1.41774	[-2, 2, -1, 0, -1, 2, -1, 1, 1, 2]
startlingly	-0.3	0.9	[-1, -1, 0, -2, 1, 0, 1, 0, -1, 0]
starve	-1.9	2.02237	[2, -3, -4, -1, -3, -4, -1, -2, 1, -4]
starved	-2.6	1.11355	[-3, -4, -1, -3, -3, -4, -1, -1, -3, -3]
starves	-2.3	0.7810199999999999	[-3, -2, -2, -3, -2, -3, -1, -1, -3, -3]
starving	-1.8	2.0396099999999997	[-2, -2, -4, -4, -3, -3, 2, 2, -2, -2]
steadfast	1.0	1.0	[0, 0, 2, 1, 1, 2, 3, 0, 1, 0]
steal	-2.2	0.6	[-2, -2, -2, -3, -3, -3, -1, -2, -2, -2]
stealable	-1.7	1.00499	[-3, -1, -2, -1, -2, -1, -1, -1, -4, -1]
stealer	-1.7	0.7810199999999999	[-2, -2, -1, -2, -3, -1, -2, -2, -2, 0]
stealers	-2.2	0.74833	[-2, -2, -2, -4, -2, -2, -3, -1, -2, -2]
stealing	-2.7	0.9	[-3, -2, -2, -4, -4, -3, -1, -3, -2, -3]
stealings	-1.9	0.9434	[-2, -2, -1, -1, -1, -3, -4, -2, -1, -2]
steals	-2.3	0.64031	[-4, -2, -2, -3, -2, -2, -2, -2, -2, -2]
stealth	-0.3	1.3453600000000001	[-2, 1, 1, -1, 0, -3, 0, 1, -1, 1]
stealthier	-0.3	1.00499	[0, 0, -3, 0, 0, 1, 0, -1, 0, 0]
stealthiest	0.4	2.1071299999999997	[-1, 2, 1, 1, 3, 4, -1, 0, -2, -3]
stealthily	0.1	1.37477	[2, 0, 0, -1, 1, 0, -3, 2, 0, 0]
stealthiness	0.2	0.74833	[1, 0, 0, -1, 1, 0, -1, 0, 1, 1]
stealths	-0.3	0.7810199999999999	[-2, 0, 0, -1, 0, 1, -1, 0, 0, 0]
stealthy	-0.1	0.7	[0, 0, 0, -1, 1, -1, -1, 0, 1, 0]
stench	-2.3	0.64031	[-3, -2, -2, -3, -3, -1, -3, -2, -2, -2]
stenches	-1.5	1.1180299999999999	[-2, -2, -1, -3, 0, 0, -3, -2, 0, -2]
stenchful	-2.4	0.9165200000000001	[-3, -1, -3, -1, -2, -2, -3, -4, -2, -3]
stenchy	-2.3	1.00499	[-4, -1, -2, -3, -1, -1, -2, -3, -3, -3]
stereotype	-1.3	0.7810199999999999	[-1, -1, -2, 0, -2, 0, -2, -1, -2, -2]
stereotyped	-1.2	0.4	[-1, -1, -2, -1, -2, -1, -1, -1, -1, -1]
stifled	-1.4	0.66332	[-1, -1, -1, -1, -3, -1, -2, -2, -1, -1]
stimulate	0.9	0.8306600000000001	[1, 0, 1, 1, 1, 2, -1, 2, 1, 1]
stimulated	0.9	0.7	[1, 0, 0, 0, 1, 1, 2, 1, 2, 1]
stimulates	1.0	0.89443	[1, 0, 0, 0, 1, 1, 2, 1, 3, 1]
stimulating	1.9	0.7	[2, 3, 2, 1, 3, 2, 1, 2, 1, 2]
stingy	-1.6	0.8	[-1, 0, -2, -2, -1, -1, -2, -2, -3, -2]
stink	-1.7	0.64031	[-2, -2, -1, -3, -2, -1, -1, -2, -1, -2]
stinkard	-2.3	0.9	[-2, -3, -3, -2, -3, -2, -3, -3, 0, -2]
stinkards	-1.0	1.26491	[-2, -1, 2, -2, -1, -1, 0, -3, -1, -1]
stinkbug	-0.2	0.4	[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0]
stinkbugs	-1.0	1.26491	[0, 0, 0, -4, -1, -2, -1, 0, -2, 0]
stinker	-1.5	0.80623	[-3, -1, -3, -1, -1, -2, -1, -1, -1, -1]
stinkers	-1.2	1.07703	[-3, 1, -1, -2, -2, -1, -1, -2, 0, -1]
stinkhorn	-0.2	1.16619	[-2, -2, 0, 0, -1, 0, 1, 2, 0, 0]
stinkhorns	-0.8	0.9798	[0, -3, 0, -2, 0, 0, -1, -1, -1, 0]
stinkier	-1.5	1.0247	[-2, -1, -2, -2, -1, 1, -2, -1, -3, -2]
stinkiest	-2.1	1.57797	[-1, -2, -3, -4, -2, -1, 1, -4, -1, -4]
stinking	-2.4	0.9165200000000001	[-2, -4, -2, -3, -3, -1, -2, -1, -3, -3]
stinkingly	-1.3	1.5524200000000001	[-2, -3, -3, -2, -2, 1, -2, 2, -1, -1]
stinko	-1.5	0.80623	[-1, -2, -2, -2, 0, -1, -2, -1, -1, -3]
stinkpot	-2.5	0.92195	[-4, -1, -3, -4, -2, -2, -3, -2, -2, -2]
stinkpots	-0.7	1.26886	[-1, -3, -2, -1, 0, 2, 0, -1, 0, -1]
stinks	-1.0	1.34164	[-2, -2, -1, -2, 2, -1, -2, 1, -1, -2]
stinkweed	-0.4	1.0198	[-2, 0, -1, 0, 2, 0, -1, -1, 0, -1]
stinkwood	-0.1	1.13578	[0, -2, 0, 0, 0, -2, 1, 0, 2, 0]
stinky	-1.5	0.5	[-2, -1, -1, -2, -1, -1, -2, -2, -1, -2]
stolen	-2.2	0.9798	[-3, -2, -2, -1, -3, -2, -3, 0, -3, -3]
stop	-1.2	0.8717799999999999	[-1, 0, -2, -2, 0, -1, -2, -2, 0, -2]
stopped	-0.9	0.53852	[-1, -1, -1, -1, -2, -1, -1, -1, 0, 0]
stopping	-0.6	0.66332	[-1, 0, 0, -1, 0, 0, 0, -1, -2, -1]
stops	-0.6	0.8	[-1, -1, 0, 0, -2, 0, -2, 0, 0, 0]
stout	0.7	1.3453600000000001	[2, 0, 3, 1, 2, 1, 0, 0, -2, 0]
straight	0.9	1.04403	[2, 0, 1, 0, 0, 0, 1, 2, 3, 0]
strain	-0.2	0.9798	[0, 0, -2, 0, -1, 2, 0, -1, 0, 0]
strained	-1.7	0.7810199999999999	[0, -2, -1, -1, -2, -2, -2, -3, -2, -2]
strainer	-0.8	1.249	[2, -2, -1, 0, -1, 0, -2, 0, -2, -2]
strainers	-0.3	0.45826000000000006	[0, 0, 0, 0, -1, -1, 0, -1, 0, 0]
straining	-1.3	0.7810199999999999	[0, -3, -2, -1, -1, -1, -1, -1, -2, -1]
strains	-1.2	0.4	[-1, -1, -1, -2, -1, -2, -1, -1, -1, -1]
strange	-0.8	0.74833	[0, -1, -1, 0, -2, 0, -1, -2, 0, -1]
strangely	-1.2	0.8717799999999999	[0, -1, -2, -2, 0, -3, -1, -1, -1, -1]
strangled	-2.5	1.0247	[-1, -1, -3, -3, -3, -3, -1, -4, -3, -3]
strength	2.2	0.6	[1, 2, 2, 3, 2, 3, 3, 2, 2, 2]
strengthen	1.3	0.64031	[1, 1, 2, 1, 2, 1, 2, 0, 2, 1]
strengthened	1.8	0.4	[2, 2, 2, 2, 1, 2, 2, 1, 2, 2]
strengthener	1.8	0.6	[2, 0, 2, 2, 2, 2, 2, 2, 2, 2]
strengtheners	1.4	0.9165200000000001	[1, 2, 1, 2, 3, 0, 2, 0, 2, 1]
strengthening	2.2	0.74833	[3, 3, 1, 1, 2, 2, 2, 2, 3, 3]
strengthens	2.0	0.63246	[3, 2, 1, 2, 2, 3, 2, 1, 2, 2]
strengths	1.7	0.64031	[2, 1, 3, 1, 2, 1, 2, 1, 2, 2]
stress	-1.8	0.6	[-1, -2, -2, -1, -2, -1, -2, -3, -2, -2]
stressed	-1.4	0.4899	[-1, -1, -1, -2, -2, -1, -2, -2, -1, -1]
stresses	-2.0	1.0	[-3, -3, -2, -1, -2, 0, -2, -1, -3, -3]
stressful	-2.3	0.45826000000000006	[-2, -2, -2, -2, -3, -3, -2, -3, -2, -2]
stressfully	-2.6	0.66332	[-2, -3, -1, -3, -3, -3, -3, -2, -3, -3]
stressing	-1.5	0.67082	[-1, -2, -1, -1, -3, -1, -2, -2, -1, -1]
stressless	1.6	0.4899	[1, 2, 1, 2, 1, 2, 1, 2, 2, 2]
stresslessness	1.6	0.8	[1, 3, 1, 3, 2, 1, 2, 1, 1, 1]
stressor	-1.8	0.74833	[-2, -1, -1, -2, -3, -2, -1, -2, -3, -1]
stressors	-2.1	0.8306600000000001	[-3, -2, -2, -2, -3, -1, -3, -1, -1, -3]
stricken	-2.3	0.9	[0, -2, -2, -2, -2, -3, -3, -3, -3, -3]
strike	-0.5	1.1180299999999999	[0, 0, 0, -2, -2, 1, 1, -2, -1, 0]
strikers	-0.6	1.0198	[0, 0, -2, -3, 0, 0, -1, 0, 0, 0]
strikes	-1.5	0.92195	[0, -2, -2, -2, -3, -1, -2, -1, 0, -2]
strong	2.3	0.7810199999999999	[3, 2, 3, 3, 1, 1, 3, 2, 2, 3]
strongbox	0.7	0.7810199999999999	[2, 1, 0, 0, 0, 1, 2, 1, 0, 0]
strongboxes	0.3	0.64031	[0, 0, 0, 0, 0, 1, 0, 2, 0, 0]
stronger	1.6	0.66332	[2, 1, 1, 1, 2, 3, 2, 1, 2, 1]
strongest	1.9	0.9434	[2, 3, 2, 1, 2, 2, 0, 3, 1, 3]
stronghold	0.5	0.80623	[0, 2, 0, 0, 2, 0, 0, 0, 0, 1]
strongholds	1.0	0.89443	[2, 2, 0, 1, 2, 2, 1, 0, 0, 0]
strongish	1.7	0.7810199999999999	[1, 1, 2, 3, 1, 2, 1, 3, 2, 1]
strongly	1.1	0.8306600000000001	[0, 0, 2, 2, 0, 1, 2, 2, 1, 1]
strongman	0.7	1.00499	[0, 1, 3, 0, 1, -1, 1, 1, 0, 1]
strongmen	0.5	1.1180299999999999	[-1, 0, 0, 3, 0, 1, 0, 2, 0, 0]
strongyl	0.6	1.0198	[0, 1, 0, 0, 0, 0, 0, 2, 3, 0]
strongyles	0.2	1.07703	[0, -2, 1, 1, -1, 1, 0, 0, 2, 0]
strongyloidosis	-0.8	1.6613200000000001	[-2, -3, 0, 0, -2, -2, 2, -2, 2, -1]
strongyls	0.1	0.3	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
struck	-1.0	0.89443	[-1, -2, -1, 0, -2, -2, -1, -1, 1, -1]
struggle	-1.3	0.45826000000000006	[-2, -1, -2, -1, -2, -1, -1, -1, -1, -1]
struggled	-1.4	0.66332	[-2, -2, -1, -1, -1, -1, -2, -2, 0, -2]
struggler	-1.1	0.7	[-1, -1, -1, -1, 0, -1, -2, -2, 0, -2]
strugglers	-1.4	0.4899	[-1, -2, -1, -1, -2, -1, -2, -2, -1, -1]
struggles	-1.5	0.5	[-2, -2, -1, -1, -1, -1, -2, -2, -1, -2]
struggling	-1.8	0.6	[-2, -2, -2, -2, -1, -1, -2, -2, -3, -1]
stubborn	-1.7	1.00499	[0, -1, -2, -2, -2, -4, -1, -2, -1, -2]
stubborner	-1.5	1.2041600000000001	[-2, -3, -1, -1, -2, 1, -3, -2, 0, -2]
stubbornest	-0.6	1.62481	[-2, 4, -2, -1, -1, 0, -1, -1, -1, -1]
stubbornly	-1.4	0.4899	[-2, -2, -1, -2, -1, -1, -2, -1, -1, -1]
stubbornness	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -1, -2, -1, -1]
stubbornnesses	-1.5	0.80623	[-1, -2, -3, -1, -1, -3, -1, -1, -1, -1]
stuck	-1.0	0.44721000000000005	[-1, -1, -1, -1, 0, -1, -1, -1, -1, -2]
stunk	-1.6	1.68523	[-2, -2, -3, 2, -2, -3, -3, 1, -1, -3]
stunned	-0.4	1.28062	[-1, -3, -1, 0, -1, -1, 0, 2, 1, 0]
stunning	1.6	1.42829	[0, 0, 3, 2, 2, 4, 3, 0, 2, 0]
stuns	0.1	1.04403	[1, 0, -1, -2, 0, 1, 1, -1, 1, 1]
stupid	-2.4	0.66332	[-2, -3, -3, -2, -3, -3, -2, -1, -2, -3]
stupider	-2.5	0.5	[-3, -2, -3, -3, -2, -2, -3, -2, -3, -2]
stupidest	-2.4	0.66332	[-2, -3, -2, -3, -1, -3, -3, -2, -2, -3]
stupidities	-2.0	0.7746	[-2, -3, -2, -1, -3, -1, -3, -1, -2, -2]
stupidity	-1.9	0.3	[-2, -2, -2, -2, -2, -2, -1, -2, -2, -2]
stupidly	-2.0	0.7746	[-1, -2, -3, -3, -1, -3, -2, -1, -2, -2]
stupidness	-1.7	0.64031	[-3, -1, -2, -1, -2, -1, -2, -2, -1, -2]
stupidnesses	-2.6	0.8	[-2, -2, -2, -4, -4, -3, -3, -2, -2, -2]
stupids	-2.3	0.64031	[-2, -3, -1, -3, -2, -3, -3, -2, -2, -2]
stutter	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
stuttered	-0.9	1.04403	[-1, -1, 2, -1, -1, -1, -2, -2, -1, -1]
stutterer	-1.0	1.1832200000000002	[-1, -1, 2, -1, -1, -1, -3, -2, -1, -1]
stutterers	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -2, -2, -1, -1]
